IPRD_ID,IPRD_REFERENCE,IPRD_SIGNATURE_DATE,Reflected_Date,COMP_LEGAL_NAME,DECL_IS_PROP_FLAG,LICD_DEC_PREP_TO_GRANT_FLAG,LICD_REC_CONDI_FLAG,DIPG_ID,DIPG_DISPLAY_NUMBER,DIPG_EXTERNAL_ID,Standard,Ess_To_Standard,WI_Type,WOIT_ETSI_DELIVERABLE_NUMBER,WOIT_REFERENCE,WOIT_VERSION,3GPP_Type,TGPP_NUMBER,TGPV_VERSION,Patent_Type,PATT_APPLICATION_NUMBER,PUBL_NUMBER,PBPA_TITLEEN,PBPA_PRIORITY_NUMBERS,Country_Of_Registration,PBPA_APP_DATE,ETPR_ID,ETPR_ACRONYM,Ess_To_Project,Illustrative_Part,DIPG_PATF_ID,Original_Application_Number,Original_Publication_Number,Explicitely_Disclosed,Normalized_Patent,2G,3G,4G,5G
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27435,9,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20050223520,JP2006020350 A | JP4326509 B2,BASE STATION APPARATUS OF MOBILE COMMUNICATION SYSTEM,|JP19970116192|JP20050223520|,JP JAPAN,2005-08-01,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,5.3.1,9285,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27435,9,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20050224768,JP2006014365 A,BASE STATION APPARATUS OF MOBILE COMMUNICATION SYSTEM,|JP19970116192|JP20050224768|,JP JAPAN,2005-08-02,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,5.3.1,9285,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27436,10,-1,TS 136 321 (RTS/TSGR-0236321v870) version 8.7.0 -- 3GPP TS 36.321 version 8.7.0,1,TS,136 321,RTS/TSGR-0236321v870,8.7.0,TS,36.321,8.7.0,Basis Patent,JP19960353441,JP2912884 B2 | JP9233051 A | JPH09233051 A,"MULTI-ACCESS METHOD IN CDMA MOBILE COMMUNICATION SYSTEM, MOBILE STATION AND BASE STATION",|JP19950325687|JP19960353441|,JP JAPAN,1996-12-16,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,5.1.4,9286,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27437,11,-1,TS 123 002 (RTS/TSGS-0223002v860) version 8.6.0 -- 3GPP TS 23.002 version 8.6.0,1,TS,123 002,RTS/TSGS-0223002v860,8.6.0,TS,23.002,8.6.0,Family Member,JP20050208522,JP2005323401 A | JP4279805 B2,MOBILE COMMUNICATION METHOD AND MOBILE COMMUNICATION SYSTEM,|JP19970123782|JP20050208522|,JP JAPAN,2005-07-19,401,SAES | 3GPP System Architecture Evolution Specification - Evolved Packet System (non RAN aspects),1,4.1.1.2,9287,-1,-1,0,1,1,1,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27437,11,-1,TS 123 002 (RTS/TSGS-0223002v860) version 8.6.0 -- 3GPP TS 23.002 version 8.6.0,1,TS,123 002,RTS/TSGS-0223002v860,8.6.0,TS,23.002,8.6.0,Family Member,JP20050208647,JP2005348433 A | JP4279806 B2,MOBILE COMMUNICATION METHOD AND MOBILE COMMUNICATION SYSTEM,|JP19970123782|JP20050208647|,JP JAPAN,2005-07-19,401,SAES | 3GPP System Architecture Evolution Specification - Evolved Packet System (non RAN aspects),1,4.1.1.2,9287,-1,-1,0,1,1,1,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27430,4,-1,TS 136 323 (RTS/TSGR-0236323v860) version 8.6.0 -- 3GPP TS 36.323 version 8.6.0,1,TS,136 323,RTS/TSGR-0236323v860,8.6.0,TS,36.323,8.6.0,Basis Patent,JP19960525568,JP2855172 B2,-1,|JP19950035702|JP19950147728|JP19950324823|JP19960525568|,JP JAPAN,1996-02-23,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,6.3.3,9282,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27431,5,-1,TS 136 214 (RTS/TSGR-0136214v870) version 8.7.0 -- 3GPP TS 36.214 version 8.7.0,1,TS,136 214,RTS/TSGR-0136214v870,8.7.0,TS,36.214,8.7.0,Basis Patent,JP19940168390,JP3312997 B2 | JP8033034 A | JPH0833034 A,COMMUNICATION CHANNEL SWITCHING DEVICE,|JP19940168390|,JP JAPAN,1994-07-20,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,4,5670,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27432,6,-1,TS 136 305 (RTS/TSGR-0236305v950) version 9.5.0 -- 3GPP TS 36.305 version 9.5.0,1,TS,136 305,RTS/TSGR-0236305v950,9.5.0,TS,36.305,9.5.0,Basis Patent,JP19980060104,JP10322752 A | JP3370926 B2 | JPH10322752 A,"MOBILE STATION POSITION ESTIMATING METHOD IN CELLULAR MOBILE COMMUNICATION, BASE STATION DEVICE AND MOBILE STATION DEVICE",|JP19970061170|JP19980060104|,JP JAPAN,1998-03-11,333,LCS_LTE_EPS | LCS for LTE and EPS,1,8.3.1,9283,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27437,11,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20050208446,JP2006020339 A | JP4386286 B2,MOBILE COMMUNICATION METHOD AND MOBILE COMMUNICATION SYSTEM,|JP19970123782|JP20050208446|,JP JAPAN,2005-07-19,401,SAES | 3GPP System Architecture Evolution Specification - Evolved Packet System (non RAN aspects),1,7.1,9287,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27439,13,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Basis Patent,JP19940171266,JP2927683 B2 | JP8037678 A | JPH0837678 A,REPORTED INFORMATION TRANSMISSION SYSTEM FOR MOBILE COMMUNICATION,|JP19940171266|,JP JAPAN,1994-07-22,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,7.4,5684,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27440,14,-1,TS 123 002 (RTS/TSGS-0223002v860) version 8.6.0 -- 3GPP TS 23.002 version 8.6.0,1,TS,123 002,RTS/TSGS-0223002v860,8.6.0,TS,23.002,8.6.0,Basis Patent,JP19960157176,JP10013469 A | JP3844811 B2 | JPH1013469 A,DATA COMMUNICATION SYSTEM,|JP19960157176|,JP JAPAN,1996-06-18,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,4.1.4.2.2,5718,-1,-1,1,1,1,1,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27442,16,-1,TS 136 211 (RTS/TSGR-0136211v880) version 8.8.0 -- 3GPP TS 36.211 version 8.8.0,1,TS,136 211,RTS/TSGR-0136211v880,8.8.0,TS,36.211,8.8.0,Basis Patent,JP20060535237T,-1,-1,|JP20040272402|JP20040272408|WO2005JP17195|,JP JAPAN,2005-09-16,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,"6.8.4,6.9.2,6.3.3.3,6.3.4.3",9288,-1,-1,1,-1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27443,17,-1,TS 136 300 (RTS/TSGR-0236300va40) version 10.4.0 -- 3GPP TS 36.300 version 10.4.0,1,TS,136 300,RTS/TSGR-0236300va40,10.4.0,TS,36.300,10.4.0,Basis Patent,JP20090258175,JP2010035234 A | JP4828628 B2,"RADIO RESOURCE SELECTING METHOD, MOBILE STATION AND RADIO BASE STATION",|JP20080088819|JP20090258175|,JP JAPAN,2009-11-11,241,LTE_CA | Carrier Aggregation for LTE,1,-1,9289,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27435,9,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20050224767,JP2005333678 A | JP4134116 B2,BASE STATION EQUIPMENT IN MOBILE COMMUNICATION SYSTEM,|JP19970116192|JP20050224767|,JP JAPAN,2005-08-02,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,"4.1,5.3.4",9285,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27435,9,-1,TS 136 211 (RTS/TSGR-0136211v890) version 8.9.0 -- 3GPP TS 36.211 version 8.9.0,1,TS,136 211,RTS/TSGR-0136211v890,8.9.0,TS,36.211,8.9.0,Family Member,JP20090119079,JP2009189051 A | JP4564573 B2,BASE STATION APPARATUS IN MOBILE COMMUNICATION SYSTEM,|JP19970116192|JP20090119079|,JP JAPAN,2009-05-15,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,"4.1,5.3.4",9285,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27444,18,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Basis Patent,JP20100106820,JP2010166628 A | JP4981154 B2,"MOBILE COMMUNICATION METHOD, MOBILE STATION, AND RADIO BASE STATION",|JP20080111921|JP20080141684|JP20100106820|,JP JAPAN,2010-05-06,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,-1,9290,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27447,21,-1,TS 136 300 (RTS/TSGR-0236300va40) version 10.4.0 -- 3GPP TS 36.300 version 10.4.0,1,TS,136 300,RTS/TSGR-0236300va40,10.4.0,TS,36.300,10.4.0,Basis Patent,JP20100106819,JP2010178385 A | JP4751952 B2,"MOBILE COMMUNICATION METHOD, MOBILE STATION, AND RADIO BASE STATION",|JP20100106819|,JP JAPAN,2010-05-06,241,LTE_CA | Carrier Aggregation for LTE,1,-1,9292,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27448,22,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Basis Patent,JP20090195942,JP2009278673 A | JP4785961 B2,"TRANSMISSION CONTROL METHOD, MOBILE STATION, AND RADIO BASE STATION",|JP20050321638|JP20090195942|,JP JAPAN,2009-08-26,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,10.1.5,9293,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27448,22,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20070542804,JP4616350 B2 | JPWO2007052746 A1,-1,|JP20050321638|WO2006JP321973|,JP JAPAN,2006-11-02,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,10.1.5,9293,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27448,22,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20110050364,JP2011139520 A,"TRANSMISSION CONTROL METHOD, MOBILE PLATFORM, AND WIRELESS BASE STATION",|JP20050321638|JP20110050364|,JP JAPAN,2011-03-08,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,10.1.5,9293,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27450,24,-1,TS 125 413 (RTS/TSGR-0325413v880) version 8.8.0 -- 3GPP TS 25.413 version 8.8.0,1,TS,125 413,RTS/TSGR-0325413v880,8.8.0,TS,25.413,8.8.0,Basis Patent,2010-026700,2011-166437,-1,-1,JP JAPAN,-1,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,9.2.1.28,-1,-1,-1,1,0,0,1,0,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27451,25,-1,TS 136 355 (RTS/TSGR-0236355v921) version 9.2.1 -- 3GPP TS 36.355 version 9.2.1,1,TS,136 355,RTS/TSGR-0236355v921,9.2.1,TS,36.355,9.2.1,Basis Patent,JP20090197469,JP2011049906 A | JP4918580 B2,"RADIO BASE STATION, MOBILE STATION, AND MEASURING METHOD",|JP20090197469|,JP JAPAN,2009-08-27,333,LCS_LTE_EPS | LCS for LTE and EPS,1,6.5.1.2,9294,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27461,35,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Basis Patent,JP20080282593,JP2010109953 A | JP4740306 B2,MOBILE STATION AND MOBILE COMMUNICATION METHOD,|JP20080282593|,JP JAPAN,2008-10-31,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,7.4,9297,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27437,11,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20050332100,JP2006081218 A | JP4279827 B2,"MOBILE RADIO COMMUNICATION SYSTEM, RADIO BASE STATION EQUIPMENT, BASE STATION CONTROLLER, CONTROL METHOD OF MOBILE RADIO COMMUNICATION SYSTEM, AND CONTROL METHOD OF RADIO BASE STATION EQUIPMENT",|JP19970123782|JP20050332100|,JP JAPAN,2005-11-16,401,SAES | 3GPP System Architecture Evolution Specification - Evolved Packet System (non RAN aspects),1,7.1,9287,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27437,11,-1,TS 136 300 (RTS/TSGR-0236300v8a0) version 8.10.0 -- 3GPP TS 36.300 version 8.10.0,1,TS,136 300,RTS/TSGR-0236300v8a0,8.10.0,TS,36.300,8.10.0,Family Member,JP20080251763,JP2009060642 A,METHOD AND SYSTEM FOR MOBILE COMMUNICATION,|JP19970123782|JP20080251763|,JP JAPAN,2008-09-29,401,SAES | 3GPP System Architecture Evolution Specification - Evolved Packet System (non RAN aspects),1,7.1,9287,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27475,49,-1,TS 123 041 (RTS/TSGC-0123041v860) version 8.6.0 -- 3GPP TS 23.041 version 8.6.0,1,TS,123 041,RTS/TSGC-0123041v860,8.6.0,TS,23.041,8.6.0,Family Member,JP20090554405,JP4820448 B2 | JPWO2009104757 A1,-1,|JP20080040735|JP20090554405|WO2009JP53075|,JP JAPAN,2009-02-20,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,9.3.25,9360,-1,-1,0,1,1,1,1,1
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27475,49,-1,TS 123 041 (RTS/TSGC-0123041v860) version 8.6.0 -- 3GPP TS 23.041 version 8.6.0,1,TS,123 041,RTS/TSGC-0123041v860,8.6.0,TS,23.041,8.6.0,Family Member,JP20120166034,JP2012239210 A,NOTIFICATION SIGNAL TRANSMISSION METHOD AND MOBILE STATION,|JP20080040735|JP20120166034|,JP JAPAN,2012-07-26,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,9.3.25,9360,-1,-1,0,1,1,1,1,1
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27476,50,-1,TS 136 423 (RTS/TSGR-0336423v880) version 8.8.0 -- 3GPP TS 36.423 version 8.8.0,1,TS,136 423,RTS/TSGR-0336423v880,8.8.0,TS,36.423,8.8.0,Family Member,JP20050348427,JP2007129672 A,"WIRELESS ACCESS NETWORK DEVICE, MOBILE STATION AND HANDOVER CONTROL METHOD",|JP20050348427|,JP JAPAN,2005-11-02,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,-1,9448,-1,-1,0,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27491,63,-1,TS 136 211 (RTS/TSGR-0136211v880) version 8.8.0 -- 3GPP TS 36.211 version 8.8.0,1,TS,136 211,RTS/TSGR-0136211v880,8.8.0,TS,36.211,8.8.0,Basis Patent,JP20060225914,JP2008053857 A | JP4786467 B2,TRANSMITTING DEVICE,|JP20060225914|,JP JAPAN,2006-08-22,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,6.2.3.2,9301,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27494,66,-1,3GPP TS 36.300,1,-1,-1,-1,-1,TS,36.300,-1,Basis Patent,JP20090014491,JP2010171885 A | JP5180109 B2,MOBILE COMMUNICATION METHOD AND RADIO BASE STATION,|JP20090014491|,JP JAPAN,2009-01-26,246,eICIC_LTE | Enhanced Inter-Cell Interference Control (ICIC) for non-Carrier Aggregation (CA) based deployments of heterogeneous networks for LTE,1,-1,9303,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27498,70,-1,TS 136 300 (RTS/TSGR-0236300va40) version 10.4.0 -- 3GPP TS 36.300 version 10.4.0,1,TS,136 300,RTS/TSGR-0236300va40,10.4.0,TS,36.300,10.4.0,Basis Patent,JP20090108560,JP2010258921 A | JP4875119 B2,MOBILE COMMUNICATION SYSTEM,|JP20090108560|,JP JAPAN,2009-04-27,245,LTE_Relay | Relays for LTE,1,"4.7.4,14.6",9304,-1,-1,1,1,0,0,1,0
1155,ISLD-201108-002,2011-09-04,2011-09-14,NTT DOCOMO INC,1,1,1,27444,18,-1,TS 136 213 (RTS/TSGR-0136213v880) version 8.8.0 -- 3GPP TS 36.213 version 8.8.0,1,TS,136 213,RTS/TSGR-0136213v880,8.8.0,TS,36.213,8.8.0,Family Member,JP20090102493,JP2010011442 A | JP4511621 B2,"MOBILE COMMUNICATION METHOD, MOBILE STATION, AND RADIO BASE STATION",|JP20080111921|JP20080141684|JP20090102493|,JP JAPAN,2009-04-20,453,LTE | Rel-8 LTE 3G Long Term Evolution - Evolved Packet System RAN part,1,-1,9290,-1,-1,0,1,0,0,1,0
